Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa)
14/01/2023 4:05:19 PM,"825","76.7","61","994"
14/01/2023 4:07:19 PM,"810","76.7","61","994"
14/01/2023 4:09:19 PM,"834","76.7","61","994"
14/01/2023 4:11:19 PM,"815","76.7","61","994"
14/01/2023 4:13:19 PM,"810","76.6","61","994"
14/01/2023 4:15:19 PM,"827","76.6","60","994"
14/01/2023 4:17:19 PM,"818","76.6","60","994"
14/01/2023 4:19:19 PM,"830","76.5","60","994"
14/01/2023 4:21:19 PM,"813","76.5","60","994"
14/01/2023 4:23:19 PM,"812","76.5","60","994"
14/01/2023 4:25:19 PM,"805","76.5","60","994"
14/01/2023 4:27:19 PM,"822","76.5","60","994"
14/01/2023 4:29:19 PM,"829","76.5","60","994"
14/01/2023 4:31:19 PM,"820","76.5","60","994"
14/01/2023 4:33:19 PM,"819","76.5","60","994"
14/01/2023 4:35:19 PM,"821","76.5","60","994"
14/01/2023 4:37:19 PM,"812","76.4","60","994"
14/01/2023 4:39:19 PM,"818","76.3","60","994"
14/01/2023 4:41:19 PM,"808","76.3","60","994"
14/01/2023 4:43:19 PM,"819","76.2","60","994"
14/01/2023 4:45:19 PM,"826","76.1","60","994"
14/01/2023 4:47:19 PM,"814","76.2","60","994"
14/01/2023 4:49:19 PM,"804","76.1","60","994"
14/01/2023 4:51:19 PM,"812","76.0","60","994"
14/01/2023 4:53:19 PM,"801","75.9","60","994"
14/01/2023 4:55:19 PM,"820","75.8","60","994"
14/01/2023 4:57:19 PM,"802","75.8","60","994"
14/01/2023 4:59:19 PM,"804","75.7","60","994"
14/01/2023 5:01:19 PM,"793","75.6","60","994"
14/01/2023 5:03:19 PM,"797","75.5","60","994"
14/01/2023 5:05:19 PM,"803","75.5","60","994"
14/01/2023 5:07:19 PM,"802","75.4","60","994"
14/01/2023 5:09:19 PM,"792","75.3","60","994"
14/01/2023 5:11:19 PM,"808","75.2","59","994"
14/01/2023 5:13:19 PM,"782","75.1","59","994"
14/01/2023 5:15:19 PM,"790","74.9","59","994"
14/01/2023 5:17:19 PM,"795","74.8","59","994"
14/01/2023 5:19:19 PM,"794","74.8","59","994"
14/01/2023 5:21:19 PM,"798","74.7","59","994"
14/01/2023 5:23:19 PM,"801","74.7","59","994"
14/01/2023 5:25:19 PM,"783","74.6","59","994"
14/01/2023 5:27:19 PM,"786","74.4","59","994"
14/01/2023 5:29:19 PM,"770","74.3","59","994"
14/01/2023 5:31:19 PM,"798","74.2","59","994"
14/01/2023 5:33:19 PM,"798","74.1","59","994"
14/01/2023 5:35:19 PM,"784","74.0","59","994"
14/01/2023 5:37:19 PM,"781","73.9","59","994"
14/01/2023 5:39:19 PM,"774","73.8","59","994"
14/01/2023 5:41:19 PM,"793","73.8","59","994"
14/01/2023 5:43:19 PM,"770","73.8","59","994"
14/01/2023 5:45:19 PM,"772","73.7","59","994"
14/01/2023 5:47:19 PM,"773","73.5","59","994"
14/01/2023 5:49:19 PM,"772","73.4","59","994"
14/01/2023 5:51:19 PM,"760","73.3","59","994"
14/01/2023 5:53:19 PM,"785","73.3","59","994"
14/01/2023 5:55:19 PM,"770","73.3","59","994"
14/01/2023 5:57:19 PM,"750","73.1","59","994"
14/01/2023 5:59:19 PM,"761","73.1","59","994"
14/01/2023 6:01:19 PM,"775","73.0","58","994"
14/01/2023 6:03:19 PM,"767","72.9","58","994"
14/01/2023 6:05:19 PM,"761","72.9","58","994"
14/01/2023 6:07:19 PM,"774","72.8","58","994"
14/01/2023 6:09:19 PM,"751","72.6","58","994"
14/01/2023 6:11:19 PM,"752","72.6","58","994"
14/01/2023 6:13:19 PM,"765","72.6","58","995"
14/01/2023 6:15:19 PM,"761","72.5","58","995"
14/01/2023 6:17:19 PM,"763","72.5","58","995"
14/01/2023 6:19:19 PM,"747","72.3","58","995"
14/01/2023 6:21:19 PM,"771","72.2","58","995"
14/01/2023 6:23:19 PM,"767","72.1","58","995"
14/01/2023 6:25:19 PM,"758","72.0","58","995"
14/01/2023 6:27:19 PM,"757","71.9","58","995"
14/01/2023 6:29:19 PM,"766","71.8","58","995"
14/01/2023 6:31:19 PM,"765","71.7","58","995"
14/01/2023 6:33:19 PM,"745","71.5","58","995"
14/01/2023 6:35:19 PM,"768","71.3","58","995"
14/01/2023 6:37:19 PM,"757","71.2","58","995"
14/01/2023 6:39:19 PM,"750","71.1","58","995"
14/01/2023 6:41:19 PM,"755","71.0","58","995"
14/01/2023 6:43:19 PM,"742","70.9","58","995"
14/01/2023 6:45:19 PM,"761","70.7","58","995"
14/01/2023 6:47:19 PM,"739","70.6","58","995"
14/01/2023 6:49:19 PM,"751","70.5","58","995"
14/01/2023 6:51:19 PM,"735","70.3","58","995"
14/01/2023 6:53:19 PM,"721","70.3","58","995"
14/01/2023 6:55:19 PM,"747","70.3","58","995"
14/01/2023 6:57:19 PM,"744","70.2","58","995"
14/01/2023 6:59:19 PM,"742","70.1","58","995"
14/01/2023 7:01:19 PM,"755","70.0","58","995"
14/01/2023 7:03:19 PM,"746","69.9","58","995"
14/01/2023 7:05:19 PM,"732","69.8","58","995"
14/01/2023 7:07:19 PM,"746","69.7","58","995"
14/01/2023 7:09:19 PM,"739","69.6","58","995"
14/01/2023 7:11:19 PM,"737","69.5","58","995"
14/01/2023 7:13:19 PM,"752","69.5","57","995"
14/01/2023 7:15:19 PM,"743","69.5","58","995"
14/01/2023 7:17:19 PM,"757","69.4","57","995"
14/01/2023 7:19:19 PM,"749","69.3","57","995"
14/01/2023 7:21:19 PM,"762","69.3","57","995"
14/01/2023 7:23:19 PM,"752","69.2","57","995"
14/01/2023 7:25:19 PM,"756","69.1","57","995"
14/01/2023 7:27:19 PM,"768","69.2","57","995"
14/01/2023 7:29:19 PM,"749","69.2","57","995"
14/01/2023 7:31:19 PM,"745","69.1","57","995"
14/01/2023 7:33:19 PM,"734","69.1","57","995"
14/01/2023 7:35:19 PM,"746","69.0","57","995"
14/01/2023 7:37:19 PM,"747","69.0","57","995"
14/01/2023 7:39:19 PM,"752","68.9","57","995"
14/01/2023 7:41:19 PM,"749","68.8","57","995"
14/01/2023 7:43:19 PM,"764","68.8","57","995"
14/01/2023 7:45:19 PM,"762","68.8","57","995"
14/01/2023 7:47:19 PM,"765","68.8","57","995"
14/01/2023 7:49:19 PM,"761","68.8","57","995"
14/01/2023 7:51:19 PM,"758","68.8","57","995"
14/01/2023 7:53:19 PM,"761","68.7","57","995"
14/01/2023 7:55:19 PM,"750","68.6","57","995"
14/01/2023 7:57:19 PM,"756","68.6","57","995"
14/01/2023 7:59:19 PM,"756","68.5","57","995"
14/01/2023 8:01:19 PM,"754","68.5","57","995"
14/01/2023 8:03:19 PM,"751","68.4","57","995"
14/01/2023 8:05:19 PM,"753","68.3","57","995"
14/01/2023 8:07:19 PM,"765","68.1","57","995"
14/01/2023 8:09:19 PM,"745","68.0","57","995"
14/01/2023 8:11:19 PM,"772","68.0","57","995"
14/01/2023 8:13:19 PM,"760","67.9","57","995"
14/01/2023 8:15:19 PM,"746","67.7","57","995"
14/01/2023 8:17:19 PM,"763","67.6","57","995"
14/01/2023 8:19:19 PM,"771","67.5","57","995"
14/01/2023 8:21:19 PM,"759","67.5","57","995"
14/01/2023 8:23:19 PM,"756","67.4","57","995"
14/01/2023 8:25:19 PM,"753","67.4","57","995"
14/01/2023 8:27:19 PM,"771","67.3","57","995"
14/01/2023 8:29:19 PM,"771","67.3","57","995"
14/01/2023 8:31:19 PM,"760","67.3","57","995"
14/01/2023 8:33:19 PM,"752","67.2","57","994"
14/01/2023 8:35:19 PM,"767","67.1","57","994"
14/01/2023 8:37:19 PM,"763","67.1","57","995"
14/01/2023 8:39:19 PM,"759","67.0","57","994"
14/01/2023 8:41:19 PM,"767","67.0","57","994"
14/01/2023 8:43:19 PM,"773","67.0","57","994"
14/01/2023 8:45:19 PM,"758","67.0","57","994"
14/01/2023 8:47:19 PM,"764","67.0","57","994"
14/01/2023 8:49:19 PM,"764","66.9","57","994"
14/01/2023 8:51:19 PM,"774","66.8","57","994"
14/01/2023 8:53:19 PM,"756","66.8","57","995"
14/01/2023 8:55:19 PM,"762","66.8","57","995"
14/01/2023 8:57:19 PM,"767","66.8","57","994"
14/01/2023 8:59:19 PM,"775","66.8","57","994"
14/01/2023 9:01:19 PM,"769","66.8","57","994"
14/01/2023 9:03:19 PM,"784","66.8","57","994"
14/01/2023 9:05:19 PM,"761","66.8","57","994"
14/01/2023 9:07:19 PM,"766","66.8","57","994"
14/01/2023 9:09:19 PM,"780","66.7","57","994"
14/01/2023 9:11:19 PM,"780","66.7","57","994"
14/01/2023 9:13:19 PM,"768","66.7","57","994"
14/01/2023 9:15:19 PM,"767","66.7","57","994"
14/01/2023 9:17:19 PM,"760","66.8","57","994"
14/01/2023 9:19:19 PM,"759","66.7","57","994"
14/01/2023 9:21:19 PM,"782","66.8","57","994"
14/01/2023 9:23:19 PM,"768","66.7","57","994"
14/01/2023 9:25:19 PM,"764","66.7","57","994"
14/01/2023 9:27:19 PM,"777","66.7","57","994"
14/01/2023 9:29:19 PM,"757","66.7","57","994"
14/01/2023 9:31:19 PM,"764","66.7","57","994"
14/01/2023 9:33:19 PM,"756","66.7","57","994"
14/01/2023 9:35:19 PM,"749","66.5","57","995"
14/01/2023 9:37:19 PM,"769","66.5","57","994"
14/01/2023 9:39:19 PM,"766","66.5","57","994"
14/01/2023 9:41:19 PM,"746","66.4","57","995"
14/01/2023 9:43:19 PM,"759","66.3","57","995"
14/01/2023 9:45:19 PM,"764","66.2","57","994"
14/01/2023 9:47:19 PM,"741","66.1","57","994"
14/01/2023 9:49:19 PM,"763","66.1","57","995"
14/01/2023 9:51:19 PM,"756","66.0","57","995"
14/01/2023 9:53:19 PM,"754","65.9","57","995"
14/01/2023 9:55:19 PM,"763","65.8","57","995"
14/01/2023 9:57:19 PM,"749","65.8","57","995"
14/01/2023 9:59:19 PM,"743","65.8","57","995"
14/01/2023 10:01:19 PM,"741","65.7","57","994"
14/01/2023 10:03:19 PM,"750","65.7","57","994"
14/01/2023 10:05:19 PM,"743","65.7","57","994"
14/01/2023 10:07:19 PM,"752","65.7","57","994"
14/01/2023 10:09:19 PM,"750","65.7","57","994"
14/01/2023 10:11:19 PM,"750","65.7","57","994"
14/01/2023 10:13:19 PM,"744","65.6","57","994"
14/01/2023 10:15:19 PM,"748","65.6","57","994"
14/01/2023 10:17:19 PM,"752","65.6","57","994"
14/01/2023 10:19:19 PM,"743","65.5","57","994"
14/01/2023 10:21:19 PM,"748","65.5","57","994"
14/01/2023 10:23:19 PM,"748","65.6","57","994"
14/01/2023 10:25:19 PM,"747","65.6","57","994"
14/01/2023 10:27:19 PM,"751","65.6","57","994"
14/01/2023 10:29:19 PM,"742","65.6","57","994"
14/01/2023 10:31:19 PM,"733","65.5","57","994"
14/01/2023 10:33:19 PM,"747","65.5","57","994"
14/01/2023 10:35:19 PM,"749","65.5","57","994"
14/01/2023 10:37:19 PM,"737","65.5","57","994"
14/01/2023 10:39:19 PM,"751","65.5","57","994"
14/01/2023 10:41:19 PM,"736","65.6","57","994"
14/01/2023 10:43:19 PM,"737","65.6","57","994"
14/01/2023 10:45:19 PM,"731","65.6","57","994"
14/01/2023 10:47:19 PM,"736","65.6","57","994"
14/01/2023 10:49:19 PM,"740","65.5","57","994"
14/01/2023 10:51:19 PM,"732","65.4","57","994"
14/01/2023 10:53:19 PM,"738","65.3","57","994"
14/01/2023 10:55:19 PM,"741","65.3","57","994"
14/01/2023 10:57:19 PM,"745","65.2","57","994"
14/01/2023 10:59:19 PM,"729","65.1","57","994"
14/01/2023 11:01:19 PM,"732","65.0","57","994"
14/01/2023 11:03:19 PM,"734","64.9","57","994"
14/01/2023 11:05:19 PM,"728","64.8","57","994"
14/01/2023 11:07:19 PM,"713","64.8","57","994"
14/01/2023 11:09:19 PM,"732","64.8","57","994"
14/01/2023 11:11:19 PM,"734","64.8","57","994"
14/01/2023 11:13:19 PM,"723","64.8","57","994"
14/01/2023 11:15:19 PM,"708","64.8","57","994"
14/01/2023 11:17:19 PM,"717","64.8","57","994"
14/01/2023 11:19:19 PM,"724","64.8","57","994"
14/01/2023 11:21:19 PM,"711","64.8","57","994"
14/01/2023 11:23:19 PM,"727","64.8","57","994"
14/01/2023 11:25:19 PM,"703","64.8","57","994"
14/01/2023 11:27:19 PM,"717","64.8","57","994"
14/01/2023 11:29:19 PM,"696","64.8","57","994"
14/01/2023 11:31:19 PM,"706","64.8","57","995"
14/01/2023 11:33:19 PM,"717","64.8","57","995"
14/01/2023 11:35:19 PM,"701","64.8","57","995"
14/01/2023 11:37:19 PM,"703","64.8","57","995"
14/01/2023 11:39:19 PM,"710","64.8","57","995"
14/01/2023 11:41:19 PM,"706","64.8","57","995"
14/01/2023 11:43:19 PM,"702","64.8","57","995"
14/01/2023 11:45:19 PM,"702","64.9","57","995"
14/01/2023 11:47:19 PM,"703","64.8","57","995"
14/01/2023 11:49:19 PM,"710","64.8","57","995"
14/01/2023 11:51:19 PM,"703","64.8","57","995"
14/01/2023 11:53:19 PM,"691","64.9","57","994"
14/01/2023 11:55:19 PM,"697","65.0","57","994"
14/01/2023 11:57:19 PM,"692","65.0","57","995"
14/01/2023 11:59:19 PM,"683","65.0","57","995"
15/01/2023 12:01:19 AM,"698","65.0","57","995"
15/01/2023 12:03:19 AM,"695","65.1","57","995"
15/01/2023 12:05:19 AM,"687","65.0","57","995"
15/01/2023 12:07:19 AM,"691","65.0","57","995"
15/01/2023 12:09:19 AM,"687","64.9","57","995"
15/01/2023 12:11:19 AM,"691","64.8","57","995"
15/01/2023 12:13:19 AM,"675","64.8","57","995"
15/01/2023 12:15:19 AM,"680","64.8","57","995"
15/01/2023 12:17:19 AM,"677","64.7","57","995"
15/01/2023 12:19:19 AM,"677","64.7","57","995"
15/01/2023 12:21:19 AM,"672","64.6","57","995"
15/01/2023 12:23:19 AM,"677","64.5","57","995"
15/01/2023 12:25:19 AM,"663","64.4","57","994"
15/01/2023 12:27:19 AM,"680","64.3","57","994"
15/01/2023 12:29:19 AM,"678","64.3","57","994"
15/01/2023 12:31:19 AM,"669","64.3","57","994"
15/01/2023 12:33:19 AM,"667","64.3","57","994"
15/01/2023 12:35:19 AM,"658","64.3","57","994"
15/01/2023 12:37:19 AM,"669","64.4","57","994"
15/01/2023 12:39:19 AM,"667","64.3","57","994"
15/01/2023 12:41:19 AM,"681","64.3","57","994"
15/01/2023 12:43:19 AM,"661","64.3","57","994"
15/01/2023 12:45:19 AM,"671","64.3","57","994"
15/01/2023 12:47:19 AM,"661","64.3","57","994"
15/01/2023 12:49:19 AM,"669","64.3","57","994"
15/01/2023 12:51:19 AM,"664","64.4","57","994"
15/01/2023 12:53:19 AM,"651","64.4","57","994"
15/01/2023 12:55:19 AM,"665","64.4","57","994"
15/01/2023 12:57:19 AM,"667","64.5","57","994"
15/01/2023 12:59:19 AM,"674","64.4","57","994"
15/01/2023 1:01:19 AM,"651","64.4","57","994"
15/01/2023 1:03:19 AM,"653","64.3","57","995"
15/01/2023 1:05:19 AM,"646","64.4","57","994"
15/01/2023 1:07:19 AM,"664","64.4","57","994"
15/01/2023 1:09:19 AM,"656","64.5","57","994"
15/01/2023 1:11:19 AM,"656","64.5","57","994"
15/01/2023 1:13:19 AM,"652","64.5","57","994"
15/01/2023 1:15:19 AM,"656","64.5","57","994"
15/01/2023 1:17:19 AM,"638","64.4","57","995"
15/01/2023 1:19:19 AM,"656","64.4","57","995"
15/01/2023 1:21:19 AM,"658","64.3","57","995"
15/01/2023 1:23:19 AM,"657","64.3","57","994"
15/01/2023 1:25:19 AM,"643","64.2","57","994"
15/01/2023 1:27:19 AM,"652","64.2","57","994"
15/01/2023 1:29:19 AM,"647","64.1","57","994"
15/01/2023 1:31:19 AM,"637","64.1","57","994"
15/01/2023 1:33:19 AM,"638","64.0","57","994"
15/01/2023 1:35:19 AM,"643","64.0","57","994"
15/01/2023 1:37:19 AM,"637","63.9","57","994"
15/01/2023 1:39:19 AM,"653","63.8","57","994"
15/01/2023 1:41:19 AM,"630","63.8","57","995"
15/01/2023 1:43:19 AM,"645","63.8","57","994"
15/01/2023 1:45:19 AM,"629","63.9","57","995"
15/01/2023 1:47:19 AM,"638","63.9","57","995"
15/01/2023 1:49:19 AM,"632","63.9","57","995"
15/01/2023 1:51:19 AM,"640","63.9","57","995"
15/01/2023 1:53:19 AM,"631","63.9","57","995"
15/01/2023 1:55:19 AM,"627","63.9","57","995"
15/01/2023 1:57:19 AM,"637","63.8","57","994"
15/01/2023 1:59:19 AM,"641","63.8","57","994"
15/01/2023 2:01:19 AM,"641","63.9","57","994"
15/01/2023 2:03:19 AM,"618","63.9","57","994"
15/01/2023 2:05:19 AM,"624","64.0","57","994"
15/01/2023 2:07:19 AM,"632","63.9","57","994"
15/01/2023 2:09:19 AM,"632","64.0","57","995"
15/01/2023 2:11:19 AM,"626","64.0","57","994"
15/01/2023 2:13:19 AM,"636","63.9","57","994"
15/01/2023 2:15:19 AM,"623","63.9","57","995"
15/01/2023 2:17:19 AM,"630","64.0","57","994"
15/01/2023 2:19:19 AM,"635","64.0","57","995"
15/01/2023 2:21:19 AM,"614","64.0","57","995"
15/01/2023 2:23:19 AM,"626","64.0","57","995"
15/01/2023 2:25:19 AM,"616","64.0","57","995"
15/01/2023 2:27:19 AM,"619","64.0","57","995"
15/01/2023 2:29:19 AM,"619","64.0","57","995"
15/01/2023 2:31:19 AM,"613","63.9","57","995"
15/01/2023 2:33:19 AM,"619","63.8","57","995"
15/01/2023 2:35:19 AM,"609","63.8","57","995"
15/01/2023 2:37:19 AM,"612","63.7","57","995"
15/01/2023 2:39:19 AM,"616","63.6","57","995"
15/01/2023 2:41:19 AM,"615","63.6","57","995"
15/01/2023 2:43:19 AM,"621","63.5","57","995"
15/01/2023 2:45:19 AM,"615","63.4","57","995"
15/01/2023 2:47:19 AM,"622","63.3","57","995"
15/01/2023 2:49:19 AM,"610","63.3","57","995"
15/01/2023 2:51:19 AM,"606","63.3","57","995"
15/01/2023 2:53:19 AM,"610","63.4","57","995"
15/01/2023 2:55:19 AM,"615","63.4","57","995"
15/01/2023 2:57:19 AM,"602","63.4","57","995"
15/01/2023 2:59:19 AM,"604","63.4","57","995"
15/01/2023 3:01:19 AM,"610","63.4","57","995"
15/01/2023 3:03:19 AM,"619","63.3","57","995"
15/01/2023 3:05:19 AM,"599","63.3","57","995"
15/01/2023 3:07:19 AM,"609","63.3","57","995"
15/01/2023 3:09:19 AM,"618","63.4","57","995"
15/01/2023 3:11:19 AM,"617","63.5","57","995"
15/01/2023 3:13:19 AM,"602","63.4","57","995"
15/01/2023 3:15:19 AM,"599","63.5","57","995"
15/01/2023 3:17:19 AM,"614","63.5","57","995"
15/01/2023 3:19:19 AM,"614","63.5","57","994"
15/01/2023 3:21:19 AM,"615","63.5","57","994"
15/01/2023 3:23:19 AM,"603","63.5","57","994"
15/01/2023 3:25:19 AM,"600","63.5","57","994"
15/01/2023 3:27:19 AM,"595","63.5","57","994"
15/01/2023 3:29:19 AM,"608","63.5","57","994"
15/01/2023 3:31:19 AM,"607","63.5","57","994"
15/01/2023 3:33:19 AM,"604","63.4","57","994"
15/01/2023 3:35:19 AM,"587","63.4","57","994"
15/01/2023 3:37:19 AM,"605","63.3","57","994"
15/01/2023 3:39:19 AM,"589","63.3","57","994"
15/01/2023 3:41:19 AM,"602","63.2","57","994"
15/01/2023 3:43:19 AM,"596","63.1","57","994"
15/01/2023 3:45:19 AM,"604","63.1","57","994"
15/01/2023 3:47:19 AM,"606","63.0","57","994"
15/01/2023 3:49:19 AM,"610","63.0","57","994"
15/01/2023 3:51:19 AM,"587","63.0","57","994"
15/01/2023 3:53:19 AM,"608","62.9","57","994"
15/01/2023 3:55:19 AM,"587","62.9","57","994"
15/01/2023 3:57:19 AM,"603","63.0","57","994"
15/01/2023 3:59:19 AM,"599","63.0","57","995"
15/01/2023 4:01:19 AM,"602","63.0","57","995"
15/01/2023 4:03:19 AM,"588","63.0","57","995"
15/01/2023 4:05:19 AM,"601","63.0","57","995"
15/01/2023 4:07:19 AM,"600","63.0","57","995"
15/01/2023 4:09:19 AM,"593","62.9","57","995"
15/01/2023 4:11:19 AM,"612","62.9","57","995"
15/01/2023 4:13:19 AM,"593","63.0","57","995"
15/01/2023 4:15:19 AM,"594","63.0","57","995"
15/01/2023 4:17:19 AM,"592","63.0","57","995"
15/01/2023 4:19:19 AM,"595","63.0","57","995"
15/01/2023 4:21:19 AM,"596","63.0","57","995"
15/01/2023 4:23:19 AM,"588","63.0","57","995"
15/01/2023 4:25:19 AM,"580","63.0","57","995"
15/01/2023 4:27:19 AM,"589","63.0","57","995"
15/01/2023 4:29:19 AM,"590","63.0","57","995"
15/01/2023 4:31:19 AM,"591","63.0","57","995"
15/01/2023 4:33:19 AM,"599","62.9","57","995"
15/01/2023 4:35:19 AM,"597","62.8","57","995"
15/01/2023 4:37:19 AM,"597","62.7","57","995"
15/01/2023 4:39:19 AM,"577","62.7","57","995"
15/01/2023 4:41:19 AM,"589","62.6","57","995"
15/01/2023 4:43:19 AM,"596","62.6","57","995"
15/01/2023 4:45:19 AM,"587","62.6","57","995"
15/01/2023 4:47:19 AM,"593","62.7","57","995"
15/01/2023 4:49:19 AM,"595","62.7","57","995"
15/01/2023 4:51:19 AM,"586","62.8","57","995"
15/01/2023 4:53:19 AM,"582","62.7","57","995"
15/01/2023 4:55:19 AM,"584","62.7","57","995"
15/01/2023 4:57:19 AM,"595","62.7","57","995"
15/01/2023 4:59:19 AM,"581","62.8","57","995"
15/01/2023 5:01:19 AM,"593","62.8","57","995"
15/01/2023 5:03:19 AM,"594","62.9","57","995"
15/01/2023 5:05:19 AM,"585","62.9","57","995"
15/01/2023 5:07:19 AM,"586","63.0","57","995"
15/01/2023 5:09:19 AM,"587","63.0","57","995"
15/01/2023 5:11:19 AM,"575","62.9","57","995"
15/01/2023 5:13:19 AM,"590","62.9","57","995"
15/01/2023 5:15:19 AM,"605","63.0","57","995"
15/01/2023 5:17:19 AM,"583","63.0","57","995"
15/01/2023 5:19:19 AM,"590","63.0","57","995"
15/01/2023 5:21:19 AM,"587","63.0","57","995"
15/01/2023 5:23:19 AM,"602","63.1","57","995"
15/01/2023 5:25:19 AM,"591","63.1","57","995"
15/01/2023 5:27:19 AM,"586","63.1","57","995"
15/01/2023 5:29:19 AM,"593","63.1","57","995"
15/01/2023 5:31:19 AM,"591","63.0","57","995"
15/01/2023 5:33:19 AM,"584","63.0","57","995"
15/01/2023 5:35:19 AM,"587","63.0","57","995"
15/01/2023 5:37:19 AM,"580","63.0","57","995"
15/01/2023 5:39:19 AM,"581","62.9","57","995"
15/01/2023 5:41:19 AM,"587","62.8","57","995"
15/01/2023 5:43:19 AM,"581","62.8","57","995"
15/01/2023 5:45:19 AM,"591","62.7","57","995"
15/01/2023 5:47:19 AM,"587","62.6","57","995"
15/01/2023 5:49:19 AM,"589","62.6","57","995"
15/01/2023 5:51:19 AM,"580","62.6","57","995"
15/01/2023 5:53:19 AM,"586","62.6","57","995"
15/01/2023 5:55:19 AM,"577","62.6","57","995"
15/01/2023 5:57:19 AM,"579","62.7","57","995"
15/01/2023 5:59:19 AM,"569","62.7","57","995"
15/01/2023 6:01:19 AM,"580","62.7","57","995"
15/01/2023 6:03:19 AM,"583","62.6","57","995"
15/01/2023 6:05:19 AM,"585","62.6","57","995"
15/01/2023 6:07:19 AM,"576","62.6","57","995"
15/01/2023 6:09:19 AM,"573","62.7","57","995"
15/01/2023 6:11:19 AM,"588","62.7","57","995"
15/01/2023 6:13:19 AM,"582","62.8","57","995"
15/01/2023 6:15:19 AM,"579","62.8","57","995"
15/01/2023 6:17:19 AM,"571","62.9","57","995"
15/01/2023 6:19:19 AM,"593","62.9","57","996"
15/01/2023 6:21:19 AM,"588","62.9","57","996"
15/01/2023 6:23:19 AM,"579","62.8","57","996"
15/01/2023 6:25:19 AM,"589","62.8","57","996"
15/01/2023 6:27:19 AM,"567","62.8","57","996"
15/01/2023 6:29:19 AM,"594","62.7","57","996"
15/01/2023 6:31:19 AM,"579","62.7","57","996"
15/01/2023 6:33:19 AM,"582","62.6","57","996"
15/01/2023 6:35:19 AM,"575","62.5","57","996"
15/01/2023 6:37:19 AM,"577","62.5","57","996"
15/01/2023 6:39:19 AM,"575","62.4","57","996"
15/01/2023 6:41:19 AM,"581","62.3","57","996"
15/01/2023 6:43:19 AM,"585","62.4","57","996"
15/01/2023 6:45:19 AM,"583","62.4","57","996"
15/01/2023 6:47:19 AM,"578","62.5","57","996"
15/01/2023 6:49:19 AM,"577","62.5","57","996"
15/01/2023 6:51:19 AM,"575","62.5","57","996"
15/01/2023 6:53:19 AM,"566","62.5","57","996"
15/01/2023 6:55:19 AM,"575","62.5","57","996"
15/01/2023 6:57:19 AM,"577","62.5","57","996"
15/01/2023 6:59:19 AM,"578","62.5","57","996"
15/01/2023 7:01:19 AM,"583","62.6","57","996"
15/01/2023 7:03:19 AM,"566","62.7","57","996"
15/01/2023 7:05:19 AM,"578","62.7","57","996"
15/01/2023 7:07:19 AM,"568","62.7","57","996"
15/01/2023 7:09:19 AM,"588","62.8","57","996"
15/01/2023 7:11:19 AM,"581","62.7","57","996"
15/01/2023 7:13:19 AM,"580","62.8","57","996"
15/01/2023 7:15:19 AM,"572","62.8","57","996"
15/01/2023 7:17:19 AM,"578","62.8","57","996"
15/01/2023 7:19:19 AM,"584","63.0","57","996"
15/01/2023 7:21:19 AM,"582","63.0","57","996"
15/01/2023 7:23:19 AM,"581","62.9","57","996"
15/01/2023 7:25:19 AM,"572","62.9","57","996"
15/01/2023 7:27:19 AM,"586","62.8","57","996"
15/01/2023 7:29:19 AM,"574","62.8","57","996"
15/01/2023 7:31:19 AM,"587","62.8","57","996"
15/01/2023 7:33:19 AM,"584","62.7","57","996"
15/01/2023 7:35:19 AM,"556","62.6","57","996"
15/01/2023 7:37:19 AM,"583","62.6","57","996"
15/01/2023 7:39:19 AM,"585","62.5","57","996"
15/01/2023 7:41:19 AM,"561","62.4","57","996"
15/01/2023 7:43:19 AM,"581","62.4","57","996"
15/01/2023 7:45:19 AM,"588","62.3","57","996"
15/01/2023 7:47:19 AM,"584","62.4","57","996"
15/01/2023 7:49:19 AM,"584","62.5","57","996"
15/01/2023 7:51:19 AM,"566","62.6","57","996"
15/01/2023 7:53:19 AM,"581","62.5","57","996"
15/01/2023 7:55:19 AM,"577","62.6","57","996"
15/01/2023 7:57:19 AM,"579","62.6","57","996"
15/01/2023 7:59:19 AM,"572","62.5","57","996"
15/01/2023 8:01:19 AM,"585","62.5","57","996"
15/01/2023 8:03:19 AM,"584","62.5","57","996"
15/01/2023 8:05:19 AM,"580","62.6","57","996"
15/01/2023 8:07:19 AM,"579","62.6","57","996"
15/01/2023 8:09:19 AM,"564","62.7","57","996"
15/01/2023 8:11:19 AM,"580","62.7","57","996"
15/01/2023 8:13:19 AM,"580","62.8","57","996"
15/01/2023 8:15:19 AM,"586","62.8","57","996"
15/01/2023 8:17:19 AM,"568","62.8","57","996"
15/01/2023 8:19:19 AM,"577","62.8","57","996"
15/01/2023 8:21:19 AM,"570","62.7","57","996"
15/01/2023 8:23:19 AM,"576","62.7","57","996"
15/01/2023 8:25:19 AM,"582","62.6","57","996"
15/01/2023 8:27:19 AM,"564","62.5","57","996"
15/01/2023 8:29:19 AM,"569","62.4","56","996"
15/01/2023 8:31:19 AM,"575","62.4","57","996"
15/01/2023 8:33:19 AM,"568","62.3","56","996"
15/01/2023 8:35:19 AM,"571","62.3","56","996"
15/01/2023 8:37:19 AM,"575","62.2","57","996"
